,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
19811001,-80.67841448125596,38.7948286091537,-2.685981910495005,62.37018583835012,17.195236728930343,54.48795077297548,15.510616321987712,11.668615308674559,7.25472963410824,-12.183147249436805,-4.193695844503753,3.5799033885680673,7.035257697745337,-12.147581652001708,2.8478477738986085,-3.4628253779784792
19811002,-79.52709105886291,48.85450523493009,1.3152608235511216,54.03924213634192,-22.80763556670032,48.78704049973471,18.714026289624115,7.080726817434398,6.675254268386871,-11.390421407820961,-7.889773658110471,3.392213138407673,4.7779628333565975,-12.46766932644465,0.8655069838777197,-7.197080178551328
19811003,-84.70795677169794,39.02069373460246,-2.2754519604156047,62.520520090619506,1.2416967691521776,57.24881780882918,17.95743324925294,6.587912788590535,2.1992439364169156,-9.165969705674021,-12.909300904740093,-2.4727424294196485,2.457426767882612,-9.967222623325684,1.683601312166604,-5.5519482560422455
19811004,-86.8807078224559,32.45245438786675,-3.2979726762293224,62.25107971897685,16.1913511653096,52.67467619879967,17.001710610499128,9.288515739713082,7.730839777230373,-13.727292809147798,-4.0155964619359485,3.3672804222637835,7.445077733451035,-11.521424725122236,2.5688313986192233,-2.6002809202370427
19811005,-86.09870035507858,32.63345306258669,-4.690235196060367,65.31691869940252,17.733199758268956,57.93104100251919,15.486715898466544,10.165601730997675,0.15264786565577224,-8.147869447731383,-11.434874560020369,-0.927532452064568,2.9560072737584218,-9.991480678586731,1.4864936290658501,-2.9510680188658553
19811006,14.15007956188385,74.83086155125743,3.63743746513852,19.259465249933083,-27.59221850479997,-10.981841186903319,-8.019872964183273,24.91103772951324,-18.631012472717046,21.46520585196329,-11.786562569364504,13.9721124186807,-7.7222590619443245,-21.385318167745815,-8.807754692803664,9.182021358220547
19811007,8.503481163147283,76.0952191807811,13.168704173094032,33.500290071801665,-24.444898642254326,-17.407441436209677,4.027773193738135,-2.7597773217806174,-9.378134574657642,5.915348232408462,-1.7466885814353053,-7.287253896520271,-5.597614196682474,-9.256047718641415,2.5077447991040813,-6.867109256094215
19811008,5.334717077676798,70.57195553014857,12.52185490490875,39.04076177823754,-8.225304575712276,-16.407795493958385,-1.8192979169207626,-0.5326051742373323,-12.354072378299762,3.4225212597698627,0.9551585009476316,-6.9512399147846375,-5.652874545885178,-7.284531449880214,5.877400203121262,-3.535571737534569
19811009,4.45497883965437,66.47194775151145,7.265795035646748,30.878828400836092,-8.527941784321676,-17.338689303120187,-0.48563398899051985,9.87008855321297,-10.40749439540226,10.385713203524293,-1.5785094890158888,-0.7682703562234542,-3.7032996270790015,-13.274543412465944,-1.65023491768238,1.8262604276517276
19811010,5.334111395733227,70.7699027573796,10.227824153753327,34.35791697031584,-22.517754069531936,-20.045599928623506,6.324863047908401,-1.3591954950199467,-8.902602590518446,7.596999391131693,-1.816314095054711,-7.490301973816705,-6.364487118709779,-8.792843799377904,2.4983061190694817,-4.740599198789475
19811011,5.614512860404456,69.90460584952136,8.490072123591315,31.184162703861517,-23.545776510531343,-16.406388472635278,2.0939654104315104,5.862432849551306,-11.613080389617329,13.356350846307699,-6.107298126767189,-1.9666605268218793,-9.283419538498581,-13.58715933616781,-3.9125301846387295,1.4180644026827418
19811012,-90.10301978558053,31.726376539038018,-7.9537045416357195,65.74948919511776,-0.031027414792630784,52.541079049040164,13.064390120806241,10.34609477608018,3.1749039822028027,-7.782996121092217,-2.412314044310615,-3.010428359503442,-6.666341137627488,-14.85352306732143,1.3535012800879729,-2.1981235557104406
19811013,4.9939113839959,67.67140158560383,5.455219687516586,30.709694951696747,-25.055135420708478,-13.859859128927909,-2.836670508591004,0.32915659681712667,-7.44304163603819,16.025085011150445,11.050301986597443,2.7237673221711085,-10.497202950984196,-13.876824022016113,-4.296457830157515,1.2726881781750776
19811014,3.289492690419517,65.21370118693713,3.570488196922878,23.04547712537377,-26.16455316063606,-8.370128465468895,-6.759105039606993,20.466838897463195,-20.24189150010525,27.227909191124827,-23.29020224218076,8.493067790948432,-15.329319934727607,-16.819205566348494,-13.068453493730061,8.938864214119649
19811015,-90.86666349200193,35.59710909244836,-4.822611592331727,55.05922658296206,-25.429130102989077,43.05509606947511,12.028514267885082,16.43335468714425,-3.9181784340346897,-15.032137662333852,-12.17760744984582,-17.718735106780517,8.172032012045781,-15.451104434428967,-3.4736771479544246,-2.3800681108016692
19811016,6.6798800312116375,62.061382391801864,-1.2552612746963694,29.951143868600315,-28.71395891521764,-11.169442177160915,8.617074303240697,13.631371312899441,-37.222077194243255,27.16694212665508,-17.431598975812193,17.0324581307838,-10.139923028979522,-10.995960264393819,-15.888129253552929,7.904457029347143
19811017,-0.7701854299579474,60.618062889399,10.237535630797506,40.721665383638,-23.205717463753828,-21.734841111477596,18.155802563212617,-10.873706865518455,-21.24755572728579,6.172094804117076,4.346971627269724,3.829375827517782,-2.9456030423934116,0.4214221373793467,-4.234762559388695,-1.1128820204398453
19811018,0.8168483106454328,59.67788415263579,7.237941756960407,47.668580461447014,-25.0502572482806,-20.098899412118634,14.592661562264215,-12.227774246649652,-18.097574363126345,10.622756311781108,23.42510273124866,3.1408560600449613,-14.401982303023983,-6.556111030976485,-3.215593311273968,4.822119151628262
19811019,-8.995134070020976,58.808799035871694,13.808868316152171,33.86888941502315,-21.70324158973109,-20.546687835660197,-0.835545695674299,-11.487952400884401,-5.525896253720266,7.250308361037855,-1.1369992682855097,-4.658978564080876,-2.139699842269748,-1.841880775246176,-3.4030360341901904,1.7753878111141408
19811020,-17.202913787562984,49.47651356667852,12.435240098267672,35.63768464323674,1.9320883754504643,-18.158186103266523,-10.939245768431597,-8.022026211553662,-0.5461608908756277,6.272234891974312,3.0054729789159724,-8.458434565636606,2.139118698849483,-2.7664032449835165,-1.3277251043258649,4.175145898356397
19811021,-111.75907950219928,10.689892561384145,-0.8776701750238668,59.009319378436956,13.058863543242323,48.320032314525456,12.061802778362072,5.3565827819092435,23.503778261288694,-10.740506068370886,8.620173738041585,6.390001467288467,1.508451686604213,-8.03372654798202,-1.9387370189636415,11.291761948822343
19811022,-104.9251228299345,12.838283898735463,-6.840219703147856,62.871679031222186,13.092974725055265,50.12122951006672,24.857575080044615,7.3038048242939695,-6.5815944594953315,-6.1826570873145155,-2.6116575313841865,3.444050034984397,1.3260863368235989,5.8777753428748,-3.2799990995183443,3.25073843265337
19811023,-116.83599786658523,5.352527231242747,-0.6049057285385856,55.134575043261016,11.501974485881606,46.40150530033696,9.760303023622052,8.494122878280425,18.966699622138268,-16.43450104731337,0.5097039326071505,4.616230460272013,9.433525375957721,-0.38806907128857004,-1.788481172321356,10.470204287391578
